sim_ID	Ls	Le	Len_a	Len_u	Len_b	Len_m	Len_c	Lambda	P_delay_au	P_delay_ub	P_delay_bm	P_delay_mc	P_s2p_u	P_p2s_u	P_s2p_m	P_p2s_m	P_smove	P_pmove_u	P_pmove_m	P_sdeath	P_edeath	TTime	SRNA_started	SRNA_passed_au	PRNA_started_u	PRNA_dropped_u	PRNA_finished_u	SRNA_passed_bm	PRNA_started_m	PRNA_dropped_m	PRNA_finished_m	SRNA_dropped	SRNA_end	SRNA_kicked_u	SRNA_kicked_m
20221018-181347-562306	10	10	50	30	50	500	50	0.018	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	11157	11155	9426	0	9426	1427	1325	0	1324	0	48	301	54
20221018-181401-244714	10	10	50	30	50	500	50	0.0182	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	11268	11265	9426	0	9424	1536	1433	0	1430	0	37	302	66
20221018-181412-500718	10	10	50	30	50	500	50	0.0184	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	11359	11357	9535	0	9535	1516	1416	0	1414	0	44	305	56
20221018-181424-737452	10	10	50	30	50	500	50	0.0186	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	11402	11401	9542	0	9541	1531	1414	0	1412	0	33	328	84
20221018-181436-792634	10	10	50	30	50	500	50	0.0188	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	11460	11456	9664	0	9664	1475	1376	0	1375	0	45	317	54
20221018-181451-178349	10	10	50	30	50	500	50	0.019	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	11578	11576	9716	0	9716	1553	1443	0	1443	0	40	306	70
20221018-181504-793247	10	10	50	30	50	500	50	0.0192	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	11596	11596	9735	0	9734	1584	1478	0	1477	0	39	277	67
20221018-181516-386699	10	10	50	30	50	500	50	0.0194	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	11737	11736	9799	0	9797	1612	1504	0	1502	0	30	325	78
20221018-181527-254739	10	10	50	30	50	500	50	0.0196	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	11636	11634	9776	0	9774	1547	1433	0	1431	0	42	311	72
20221018-181539-248975	10	10	50	30	50	500	50	0.0198	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	11878	11876	9936	0	9936	1614	1519	0	1515	0	35	325	60
20221018-181554-453311	10	10	50	30	50	500	50	0.02	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	11904	11903	9993	0	9991	1538	1427	0	1421	0	46	372	65
20221018-181608-401927	10	10	50	30	50	500	50	0.0202	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	12047	12046	10120	0	10119	1595	1474	0	1473	0	39	330	82
20221018-181623-661509	10	10	50	30	50	500	50	0.0204	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	12012	12010	10082	0	10080	1619	1506	0	1504	0	45	308	68
20221018-181638-015085	10	10	50	30	50	500	50	0.0206	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	12075	12072	10151	0	10150	1590	1470	0	1470	0	41	330	78
20221018-181000-985453	10	10	50	30	50	500	50	0.0208	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	12117	12114	10166	0	10166	1596	1505	0	1504	0	33	352	58
20221018-181014-310711	10	10	50	30	50	500	50	0.021	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	12115	12113	10171	0	10169	1565	1444	0	1443	0	50	377	71
20221018-181028-213953	10	10	50	30	50	500	50	0.0212	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	12191	12190	10271	0	10270	1573	1441	0	1441	0	46	346	86
20221018-181043-887747	10	10	50	30	50	500	50	0.0214	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	12293	12290	10346	0	10345	1564	1445	0	1440	0	47	380	72
20221018-181056-203717	10	10	50	30	50	500	50	0.0216	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	12330	12329	10353	0	10352	1630	1512	0	1512	0	42	346	76
20221018-181108-864932	10	10	50	30	50	500	50	0.0218	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	12411	12408	10376	0	10375	1642	1521	0	1520	0	33	390	86
20221018-181122-860850	10	10	50	30	50	500	50	0.022	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	12438	12437	10479	0	10479	1576	1475	0	1473	0	36	382	65
20221018-181134-465612	10	10	50	30	50	500	50	0.0222	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	12599	12598	10598	0	10596	1628	1526	0	1525	0	29	372	73
20221018-181146-407602	10	10	50	30	50	500	50	0.0224	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	12635	12633	10648	0	10648	1583	1469	0	1469	0	42	402	72
20221018-181200-928769	10	10	50	30	50	500	50	0.0226	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	12704	12701	10642	0	10639	1673	1552	0	1551	0	35	386	86
20221018-181215-935298	10	10	50	30	50	500	50	0.0228	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	12760	12759	10745	0	10744	1626	1515	0	1512	0	40	387	71
20221018-181230-322748	10	10	50	30	50	500	50	0.023	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	12946	12944	10837	0	10835	1665	1534	0	1532	0	46	441	85
20221018-181244-372395	10	10	50	30	50	500	50	0.0232	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	12826	12823	10772	0	10771	1644	1548	0	1546	0	40	407	55
20221018-181258-566052	10	10	50	30	50	500	50	0.0234	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	12886	12885	10800	0	10799	1661	1540	0	1538	0	40	423	81
20221018-181312-061638	10	10	50	30	50	500	50	0.0236	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	12948	12944	10880	0	10880	1641	1515	0	1511	0	37	423	89
20221018-181326-027338	10	10	50	30	50	500	50	0.0238	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	13093	13090	11035	0	11034	1643	1545	0	1545	0	32	412	66
20221018-181339-348296	10	10	50	30	50	500	50	0.024	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	13073	13071	10951	0	10950	1655	1554	0	1552	0	31	465	70
20221018-181354-859924	10	10	50	30	50	500	50	0.0242	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	13160	13157	11109	0	11108	1627	1520	0	1518	0	38	421	69
20221018-181408-977812	10	10	50	30	50	500	50	0.0244	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	13192	13190	11078	0	11077	1693	1584	0	1582	0	40	417	69
20221018-181422-040973	10	10	50	30	50	500	50	0.0246	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	13268	13266	11157	0	11156	1653	1550	0	1547	0	37	456	66
20221018-181436-765989	10	10	50	30	50	500	50	0.0248	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	13353	13349	11244	0	11243	1669	1543	0	1543	0	43	436	83
20221018-181452-700306	10	10	50	30	50	500	50	0.025	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	13406	13404	11247	0	11247	1703	1587	0	1583	0	37	454	79
20221018-181506-822155	10	10	50	30	50	500	50	0.0252	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	13500	13498	11302	0	11300	1731	1609	0	1606	0	36	465	86
20221018-181520-647119	10	10	50	30	50	500	50	0.0254	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	13459	13457	11384	0	11383	1610	1490	0	1489	0	45	463	74
20221018-181533-097934	10	10	50	30	50	500	50	0.0256	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	13659	13658	11533	0	11532	1667	1541	0	1541	0	49	457	76
20221018-181545-104896	10	10	50	30	50	500	50	0.0258	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	13494	13492	11409	0	11408	1628	1510	0	1508	0	38	454	80
20221018-181556-294134	10	10	50	30	50	500	50	0.026	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	13623	13622	11511	0	11509	1620	1512	0	1510	0	36	491	72
20221018-181610-009417	10	10	50	30	50	500	50	0.0262	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	13628	13625	11382	0	11381	1784	1648	0	1646	0	42	459	94
20221018-181624-557397	10	10	50	30	50	500	50	0.0264	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	13747	13745	11558	0	11558	1716	1578	0	1575	0	42	471	96
20221018-181640-031715	10	10	50	30	50	500	50	0.0266	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	13796	13794	11654	0	11652	1639	1505	0	1502	0	51	501	83
20221018-181654-336445	10	10	50	30	50	500	50	0.0268	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	13944	13942	11692	0	11690	1756	1629	0	1628	0	37	494	90
20221018-181001-860302	10	10	50	30	50	500	50	0.027	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	13890	13887	11727	0	11727	1686	1565	0	1562	0	45	472	76
20221018-181017-922019	10	10	50	30	50	500	50	0.0272	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14048	14045	11805	0	11804	1733	1597	0	1596	0	45	507	91
20221018-181031-945555	10	10	50	30	50	500	50	0.0274	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14067	14065	11872	0	11871	1708	1586	0	1584	0	37	483	85
20221018-181045-420716	10	10	50	30	50	500	50	0.0276	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	13970	13968	11784	0	11783	1686	1571	0	1569	0	35	498	80
20221018-181058-015772	10	10	50	30	50	500	50	0.0278	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14062	14059	11826	0	11826	1750	1624	0	1624	0	37	482	89
20221018-181110-591684	10	10	50	30	50	500	50	0.028	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14152	14149	11821	0	11820	1755	1660	0	1660	0	26	572	69
20221018-181123-696599	10	10	50	30	50	500	50	0.0282	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14184	14182	11974	0	11973	1684	1554	0	1553	0	46	522	84
20221018-181136-277791	10	10	50	30	50	500	50	0.0284	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14233	14230	12026	0	12025	1664	1550	0	1547	0	35	540	79
20221018-181148-752466	10	10	50	30	50	500	50	0.0286	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14230	14226	12031	0	12030	1643	1520	0	1519	0	39	551	84
20221018-181202-467950	10	10	50	30	50	500	50	0.0288	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14293	14291	12122	0	12121	1663	1531	0	1531	0	36	506	94
20221018-181216-101809	10	10	50	30	50	500	50	0.029	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14372	14369	12067	0	12065	1744	1639	0	1637	0	33	558	72
20221018-181229-688279	10	10	50	30	50	500	50	0.0292	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14442	14441	12145	0	12142	1767	1650	0	1650	0	39	529	78
20221018-181244-967116	10	10	50	30	50	500	50	0.0294	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14527	14524	12312	0	12310	1695	1569	0	1569	0	33	517	91
20221018-181300-328729	10	10	50	30	50	500	50	0.0296	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14479	14478	12266	0	12265	1705	1565	0	1563	0	49	507	91
20221018-181315-277496	10	10	50	30	50	500	50	0.0298	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14567	14563	12169	0	12168	1854	1736	0	1734	0	32	540	86
20221018-181329-397431	10	10	50	30	50	500	50	0.03	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14524	14521	12275	0	12275	1696	1570	0	1570	0	35	548	91
20221018-181344-147423	10	10	50	30	50	500	50	0.0302	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14657	14654	12301	0	12300	1778	1657	0	1655	0	35	575	86
20221018-181357-308958	10	10	50	30	50	500	50	0.0304	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14698	14697	12393	0	12391	1727	1610	0	1610	0	35	577	81
20221018-181411-946603	10	10	50	30	50	500	50	0.0306	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14747	14745	12479	0	12479	1689	1581	0	1578	0	27	577	81
20221018-181424-547210	10	10	50	30	50	500	50	0.0308	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14842	14839	12527	0	12527	1770	1645	0	1644	0	40	540	85
20221018-181438-251864	10	10	50	30	50	500	50	0.031	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14696	14693	12443	0	12442	1661	1548	0	1547	0	38	588	75
20221018-181452-979081	10	10	50	30	50	500	50	0.0312	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14761	14759	12472	0	12471	1742	1625	0	1624	0	37	545	80
20221018-181506-111062	10	10	50	30	50	500	50	0.0314	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14884	14882	12524	0	12522	1812	1678	0	1677	0	38	546	96
20221018-181520-162448	10	10	50	30	50	500	50	0.0316	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14869	14866	12561	0	12559	1710	1598	0	1596	0	36	595	76
20221018-181533-065554	10	10	50	30	50	500	50	0.0318	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14846	14844	12514	0	12513	1759	1648	0	1647	0	37	569	74
20221018-181547-471598	10	10	50	30	50	500	50	0.032	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14980	14976	12672	0	12670	1738	1622	0	1622	0	43	564	73
20221018-181602-625412	10	10	50	30	50	500	50	0.0322	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15084	15082	12755	0	12753	1777	1659	0	1657	0	36	550	82
20221018-181614-196925	10	10	50	30	50	500	50	0.0324	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15101	15099	12825	0	12825	1661	1552	0	1551	0	35	613	74
20221018-181626-363016	10	10	50	30	50	500	50	0.0326	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15076	15073	12698	0	12697	1767	1657	0	1655	0	32	608	78
20221018-181640-309292	10	10	50	30	50	500	50	0.0328	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15102	15099	12717	0	12716	1768	1635	0	1634	0	47	613	86
20221018-181654-817024	10	10	50	30	50	500	50	0.033	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15205	15204	12926	0	12923	1664	1537	0	1535	0	51	614	76
20221018-181006-776687	10	10	50	30	50	500	50	0.0332	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15236	15234	12805	0	12804	1765	1647	0	1641	0	39	664	79
20221018-181021-177989	10	10	50	30	50	500	50	0.0334	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15252	15250	12911	0	12908	1728	1599	0	1597	0	28	610	101
20221018-181035-925048	10	10	50	30	50	500	50	0.0336	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15315	15313	12869	0	12868	1827	1707	0	1705	0	43	617	77
20221018-181048-809498	10	10	50	30	50	500	50	0.0338	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15377	15375	12985	0	12984	1749	1623	0	1619	0	36	639	90
20221018-181102-547274	10	10	50	30	50	500	50	0.034	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15311	15308	12949	0	12948	1706	1583	0	1581	0	47	653	75
20221018-181114-963882	10	10	50	30	50	500	50	0.0342	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15381	15377	12956	0	12956	1786	1656	0	1654	0	41	634	89
20221018-181127-941115	10	10	50	30	50	500	50	0.0344	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15327	15324	12943	0	12942	1731	1627	0	1625	0	27	650	77
20221018-181140-520835	10	10	50	30	50	500	50	0.0346	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15458	15456	13017	0	13016	1812	1670	0	1670	0	46	627	96
20221018-181153-260777	10	10	50	30	50	500	50	0.0348	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15510	15508	13134	0	13132	1730	1605	0	1603	0	47	644	78
20221018-181206-048258	10	10	50	30	50	500	50	0.035	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15496	15493	13169	0	13167	1681	1567	0	1565	0	34	642	79
20221018-181217-739366	10	10	50	30	50	500	50	0.0352	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15536	15533	13203	0	13202	1729	1604	0	1604	0	41	601	84
20221018-181228-964544	10	10	50	30	50	500	50	0.0354	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15574	15571	13140	0	13140	1769	1631	0	1629	0	48	661	90
20221018-181241-749880	10	10	50	30	50	500	50	0.0356	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15523	15520	13052	0	13050	1815	1693	0	1689	0	40	653	82
20221018-181255-354758	10	10	50	30	50	500	50	0.0358	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15734	15731	13281	0	13280	1749	1636	0	1633	0	41	700	72
20221018-181307-517858	10	10	50	30	50	500	50	0.036	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15736	15733	13197	0	13196	1843	1713	0	1713	0	38	692	90
20221018-181320-349609	10	10	50	30	50	500	50	0.0362	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15762	15760	13292	0	13291	1780	1637	0	1636	0	42	687	101
20221018-181335-313004	10	10	50	30	50	500	50	0.0364	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15762	15758	13263	0	13263	1796	1696	0	1694	0	18	698	82
20221018-181350-222480	10	10	50	30	50	500	50	0.0366	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15837	15834	13274	0	13272	1821	1694	0	1693	0	38	739	89
20221018-181402-762712	10	10	50	30	50	500	50	0.0368	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15802	15800	13384	0	13382	1696	1561	0	1559	0	40	720	95
20221018-181416-892267	10	10	50	30	50	500	50	0.037	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15802	15800	13351	0	13349	1745	1635	0	1632	0	38	704	72
20221018-181431-060860	10	10	50	30	50	500	50	0.0372	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15908	15906	13429	0	13428	1759	1637	0	1633	0	39	716	83
20221018-181444-825099	10	10	50	30	50	500	50	0.0374	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15903	15900	13499	0	13499	1692	1589	0	1587	0	44	706	59
20221018-181457-098846	10	10	50	30	50	500	50	0.0376	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15909	15906	13415	0	13415	1801	1668	0	1667	0	43	688	90
20221018-181510-658487	10	10	50	30	50	500	50	0.0378	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15974	15972	13525	0	13524	1736	1609	0	1607	0	44	710	82
20221018-181523-900232	10	10	50	30	50	500	50	0.038	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	16042	16039	13624	0	13623	1675	1558	0	1557	0	31	740	86
20221018-181536-149037	10	10	50	30	50	500	50	0.0382	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	16060	16055	13582	0	13581	1734	1610	0	1609	0	39	738	85
20221018-181549-291696	10	10	50	30	50	500	50	0.0384	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	16091	16088	13676	0	13674	1700	1590	0	1588	0	47	712	63
20221018-181604-217430	10	10	50	30	50	500	50	0.0386	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	16192	16189	13678	0	13676	1774	1636	0	1634	0	44	737	94
20221018-181617-952850	10	10	50	30	50	500	50	0.0388	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	16170	16167	13703	0	13702	1722	1610	0	1609	0	30	742	82
20221018-181629-037257	10	10	50	30	50	500	50	0.039	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	16156	16152	13608	0	13606	1798	1674	0	1672	0	39	746	85
20221018-181642-117994	10	10	50	30	50	500	50	0.0392	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	16150	16147	13652	0	13651	1757	1641	0	1639	0	37	738	79
20221018-181008-967935	10	10	50	30	50	500	50	0.0394	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	16227	16225	13708	0	13706	1771	1635	0	1635	0	37	745	99
20221018-181023-932682	10	10	50	30	50	500	50	0.0396	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	16282	16278	13838	0	13836	1714	1616	0	1615	0	28	725	70
20221018-181038-756186	10	10	50	30	50	500	50	0.0398	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	16352	16349	13814	0	13813	1781	1652	0	1652	0	46	753	83
20221018-181051-270703	10	10	50	30	50	500	50	0.04	1.1	1.1	1.1	1.1	0.6	0	0.8	0	0.3	0.3	0.5	0	0	1000000	16289	16288	13759	0	13758	1757	1619	0	1619	0	45	772	93
20221018-181105-162073	10	10	50	30	50	500	50	0.0	1.1	1.1	1.1	1.1	0.6	0	1.0	0	0.3	0.3	0.5	0	0	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
20221018-181116-810712	10	10	50	30	50	500	50	0.0002	1.1	1.1	1.1	1.1	0.6	0	1.0	0	0.3	0.3	0.5	0	0	1000000	213	213	174	0	174	39	39	0	39	0	0	0	0
20221018-181129-243280	10	10	50	30	50	500	50	0.0004	1.1	1.1	1.1	1.1	0.6	0	1.0	0	0.3	0.3	0.5	0	0	1000000	416	416	340	0	340	76	76	0	76	0	0	0	0
20221018-181143-510171	10	10	50	30	50	500	50	0.0006	1.1	1.1	1.1	1.1	0.6	0	1.0	0	0.3	0.3	0.5	0	0	1000000	631	631	521	0	521	107	107	0	107	0	0	3	0
20221018-181155-941108	10	10	50	30	50	500	50	0.0008	1.1	1.1	1.1	1.1	0.6	0	1.0	0	0.3	0.3	0.5	0	0	1000000	754	754	632	0	632	121	121	0	121	0	0	1	0
20221018-181210-139204	10	10	50	30	50	500	50	0.001	1.1	1.1	1.1	1.1	0.6	0	1.0	0	0.3	0.3	0.5	0	0	1000000	1016	1015	847	0	847	165	165	0	165	0	0	3	0
20221018-181221-940812	10	10	50	30	50	500	50	0.0012	1.1	1.1	1.1	1.1	0.6	0	1.0	0	0.3	0.3	0.5	0	0	1000000	1162	1162	969	0	969	190	190	0	190	0	0	3	0
20221018-181233-349610	10	10	50	30	50	500	50	0.0014	1.1	1.1	1.1	1.1	0.6	0	1.0	0	0.3	0.3	0.5	0	0	1000000	1370	1370	1147	0	1147	216	216	0	215	0	0	7	0
20221018-181246-076036	10	10	50	30	50	500	50	0.0016	1.1	1.1	1.1	1.1	0.6	0	1.0	0	0.3	0.3	0.5	0	0	1000000	1510	1509	1274	0	1274	230	230	0	230	0	0	5	0
20221018-181300-610340	10	10	50	30	50	500	50	0.0018	1.1	1.1	1.1	1.1	0.6	0	1.0	0	0.3	0.3	0.5	0	0	1000000	1674	1674	1412	0	1411	254	254	0	254	0	0	8	0
20221018-181315-549693	10	10	50	30	50	500	50	0.002	1.1	1.1	1.1	1.1	0.6	0	1.0	0	0.3	0.3	0.5	0	0	1000000	1908	1908	1587	0	1587	315	315	0	314	0	0	6	0
20221018-181328-680518	10	10	50	30	50	500	50	0.0022	1.1	1.1	1.1	1.1	0.6	0	1.0	0	0.3	0.3	0.5	0	0	1000000	1966	1966	1657	0	1657	305	305	0	305	0	0	4	0
20221018-181341-593374	10	10	50	30	50	500	50	0.0024	1.1	1.1	1.1	1.1	0.6	0	1.0	0	0.3	0.3	0.5	0	0	1000000	2222	2222	1842	0	1841	370	370	0	370	0	0	10	0
20221018-181352-588765	10	10	50	30	50	500	50	0.0026	1.1	1.1	1.1	1.1	0.6	0	1.0	0	0.3	0.3	0.5	0	0	1000000	2410	2410	2000	0	2000	401	401	0	400	0	0	9	0
