tr,id,mel_lte_uorf,mel_lte_SE_uorf,sim_lte_uorf,sim_lte_SE_uorf,log2Beta_uorf,SE_log2Beta_uorf,p_log2Beta_uorf,adj_P_log2Beta_uorf,mel_lte_cds,mel_lte_SE_cds,sim_lte_cds,sim_lte_SE_cds,log2Beta_cds,SE_log2Beta_cds,p_log2Beta_cds,adj_P_log2Beta_cds,log2Gamma,SE_log2Gamma,p_log2Gamma,adj_P_log2Gamma
FBtr0304729,FBtr0304729_462,0.0377813202199066,0.512683733317746,0.172421262963509,1.0541945727365,0.134639942743602,1.17225031780577,0.908559288009832,0.966164651214433,-0.276179904090368,0.119977375788747,0.866616311201076,0.110365760050559,1.14279621529144,0.163018930473402,2.37968210980062e-12,9.08987389984485e-11,1.00815627254784,1.1835311484234,0.394313643082108,0.822878737679455
FBtr0304744,FBtr0304744_200,0.937613657605611,0.465688582826481,1.13999226876799,0.811401289581086,0.202378611162384,0.935541505711417,0.828736426947829,0.936101498023554,-1.07203166108364,0.0963039324770003,-0.196759749886618,0.0847089342155623,0.875271911197017,0.128257751993675,8.8342912128605e-12,3.0949641128763e-10,0.672893300034634,0.944292306362419,0.476099471744653,0.863453890959116
FBtr0304744,FBtr0304744_223,-0.0111280331947219,0.51879509840468,1.13999226876799,0.811401289581086,1.15112030196272,0.963078608869791,0.231989127398145,0.490021510387187,-1.07203166108364,0.0963039324770003,-0.196759749886618,0.0847089342155623,0.875271911197017,0.128257751993675,8.8342912128605e-12,3.0949641128763e-10,-0.275848390765699,0.971581421090915,0.776474060473476,0.965068436376537
FBtr0304744,FBtr0304744_235,0.288742391314031,0.543917623277642,0.850487318754667,0.852611031282984,0.561744927440636,1.01133177126867,0.578586430892885,0.808946173293406,-1.07203166108364,0.0963039324770003,-0.196759749886618,0.0847089342155623,0.875271911197017,0.128257751993675,8.8342912128605e-12,3.0949641128763e-10,0.313526983756381,1.01943219613857,0.758424314576885,0.96054768064903
FBtr0304744,FBtr0304744_294,-6.72672501937506,1.61689005737023,-2.99745038287886,1.68440720264236,3.7292746364962,2.33485782906287,0.110217342709411,0.299445276753522,-1.07203166108364,0.0963039324770003,-0.196759749886618,0.0847089342155623,0.875271911197017,0.128257751993675,8.8342912128605e-12,3.0949641128763e-10,-2.85400272529919,2.3383778849627,0.222273361642491,0.677448354753746
FBtr0304746,FBtr0304746_209,-1.63931767192117,4.39787870632647,-1.99740599218799,3.04641182711901,-0.358088320266825,5.34994973209752,0.946635021668476,0.980072933951707,-2.18018548516909,0.526040310168959,-2.58244474193585,1.04784657497543,-0.402259256766753,1.17247637614171,0.731534387468477,0.890477225601372,-0.0441709364999281,5.47692094050852,0.993565193545568,0.999342265768701
FBtr0304750,FBtr0304750_639,-2.63925028019996,3.64896962866528,-1.99740599218799,3.04641182711901,0.64184428801197,4.75348339340027,0.892591244474555,0.959897853228699,-1.3259607223322,0.555398366419777,-1.51206811547985,0.896081896483642,-0.186107393147651,1.05424385728705,0.859876296792008,0.945821326704214,-0.827951681159621,4.868987007783,0.864973974139476,0.979534073328824
FBtr0304801,FBtr0304801_374,-2.51859197130877,0.733399749823532,-1.67554907338606,1.40371288128973,0.843042897922713,1.58375662465542,0.594514189206459,0.818789249322089,-0.433264598168457,0.105857008071386,1.35895244402076,0.136048076782944,1.79221704218922,0.172379770721983,2.56102456810036e-25,5.41534742602363e-23,0.949174144266508,1.59311011279638,0.55130920479669,0.898131192703765
FBtr0304801,FBtr0304801_378,-2.14420127057271,0.676218682808685,-1.99747710800109,1.29721878649349,0.146724162571623,1.46289038790032,0.920108188926455,0.969356002647113,-0.433264598168457,0.105857008071386,1.35895244402076,0.136048076782944,1.79221704218922,0.172379770721983,2.56102456810036e-25,5.41534742602363e-23,1.6454928796176,1.47301156559116,0.26395399119061,0.718138476206245
FBtr0304804,FBtr0304804_34,0.656472831671153,0.570661834251964,1.52604823612324,0.852428954396361,0.869575404452085,1.02581189862717,0.396607967297114,0.668109893316705,-0.404941853310686,0.113524587610851,-0.295164730506927,0.160356664841646,0.109777122803759,0.196474150847764,0.576342109125965,0.807063313712109,-0.759798281648326,1.04445782266037,0.466945972962848,0.862574269171198
