tr,id,mel_lte_uorf,mel_lte_SE_uorf,sim_lte_uorf,sim_lte_SE_uorf,log2Beta_uorf,SE_log2Beta_uorf,p_log2Beta_uorf,adj_P_log2Beta_uorf,mel_lte_cds,mel_lte_SE_cds,sim_lte_cds,sim_lte_SE_cds,log2Beta_cds,SE_log2Beta_cds,p_log2Beta_cds,adj_P_log2Beta_cds,log2Gamma,SE_log2Gamma,p_log2Gamma,adj_P_log2Gamma
FBtr0299691,FBtr0299691_44,0.295952830568726,0.608193741004972,-2.74822834362343,1.64925684789878,-3.04418117419216,1.75782472873113,0.0833111733522981,0.268039081459675,-0.0859018659899844,0.224363254089821,-0.55779374178377,0.280341097357658,-0.471891875793786,0.359068239549907,0.188774790229643,0.46424184177732,2.57228929839837,1.79412312219427,0.151649143926586,0.998692513276662
FBtr0299691,FBtr0299691_71,0.889180278753757,0.7851280679301,-1.90023087653628,2.03040035156883,-2.78941115529004,2.17691333559756,0.20006700785449,0.481061028527992,-0.0859018659899844,0.224363254089821,-0.55779374178377,0.280341097357658,-0.471891875793786,0.359068239549907,0.188774790229643,0.46424184177732,2.31751927949625,2.20632764370026,0.293535761531032,0.998692513276662
FBtr0299694,FBtr0299694_34,-2.72550710351632,0.727920759750916,-4.64441610543602,0.932727174825141,-1.9189090019197,1.18315198310853,0.104832942957618,0.311981885079725,0.718738961648154,0.208236946844914,-1.13985703984595,0.318691306527744,-1.85859600149411,0.380692493868282,1.04937980154715e-06,1.82275357237229e-05,0.0603130004255927,1.24288993479764,0.961296708204333,0.998692513276662
FBtr0299694,FBtr0299694_66,0.393769795885632,0.396133974403995,-0.438950845443514,0.461833136122733,-0.832720641329146,0.608450467415437,0.171126743693346,0.435263051643987,0.718738961648154,0.208236946844914,-1.13985703984595,0.318691306527744,-1.85859600149411,0.380692493868282,1.04937980154715e-06,1.82275357237229e-05,-1.02587536016496,0.717731667258535,0.152909424836436,0.998692513276662
FBtr0299706,FBtr0299706_1199,-5.68262657709793,1.95821128705923,-4.34281886127334,2.50993104245581,1.3398077158246,3.18344864614611,0.673852379211854,0.884959425824598,1.40124055173208,0.188616889960748,1.47163076907393,0.232177001589374,0.0703902173418529,0.299136241945869,0.813966919279123,0.943593604290626,-1.26941749848275,3.19747209118312,0.691362599405457,0.998692513276662
FBtr0299706,FBtr0299706_1311,-1.50305624170854,2.35021493190465,-2.38565721090393,1.80491165101675,-0.882600969195385,2.96331171059064,0.765823169145001,0.924424556139765,1.40124055173208,0.188616889960748,1.47163076907393,0.232177001589374,0.0703902173418529,0.299136241945869,0.813966919279123,0.943593604290626,0.952991186537238,2.9783718346387,0.748990677826563,0.998692513276662
FBtr0299706,FBtr0299706_1379,1.08177074086346,2.57622308772081,-4.34281886127334,2.50993104245581,-5.4245896021368,3.59675954653478,0.13150641657254,0.364342866599864,1.40124055173208,0.188616889960748,1.47163076907393,0.232177001589374,0.0703902173418529,0.299136241945869,0.813966919279123,0.943593604290626,5.49497981947865,3.60917743077762,0.127883347243207,0.998692513276662
FBtr0299706,FBtr0299706_349,-1.50308680060151,1.61798759129198,-0.578327426997128,2.64461539355676,0.924759373604378,3.10030231193866,0.765489172216725,0.924285601549024,1.40124055173208,0.188616889960748,1.47163076907393,0.232177001589374,0.0703902173418529,0.299136241945869,0.813966919279123,0.943593604290626,-0.854369156262525,3.11470013270262,0.783852379783871,0.998692513276662
FBtr0299706,FBtr0299706_408,-4.68256488226544,2.4186126073537,-3.02089609267196,3.5319983989939,1.66166878959348,4.28073587540107,0.697887545371642,0.894579990655674,1.40124055173208,0.188616889960748,1.47163076907393,0.232177001589374,0.0703902173418529,0.299136241945869,0.813966919279123,0.943593604290626,-1.59127857225163,4.29117491209473,0.710767248500173,0.998692513276662
FBtr0299706,FBtr0299706_499,-0.918117869580248,2.6374039156049,-3.02089609267196,3.5319983989939,-2.10277822309171,4.40805082826225,0.633339832524025,0.868386098423437,1.40124055173208,0.188616889960748,1.47163076907393,0.232177001589374,0.0703902173418529,0.299136241945869,0.813966919279123,0.943593604290626,2.17316844043356,4.41818906292941,0.622812241729359,0.998692513276662
