tr,id,mel_lte_uorf,mel_lte_SE_uorf,sim_lte_uorf,sim_lte_SE_uorf,log2Beta_uorf,SE_log2Beta_uorf,p_log2Beta_uorf,adj_P_log2Beta_uorf,mel_lte_cds,mel_lte_SE_cds,sim_lte_cds,sim_lte_SE_cds,log2Beta_cds,SE_log2Beta_cds,p_log2Beta_cds,adj_P_log2Beta_cds,log2Gamma,SE_log2Gamma,p_log2Gamma,adj_P_log2Gamma
FBtr0070176,FBtr0070176_57,-2.29188442598555,1.01850490616419,-3.63734164102111,1.77523046284559,-1.34545721503555,2.04665469488516,0.51092801736968,0.790149422945037,-4.01871821320404,0.21745396839657,-3.47997233445993,0.188340361866848,0.538745878744113,0.287677458761634,0.0611039152974794,0.213106457689064,1.88420309377967,2.06677375645595,0.361945655144753,0.885601361401838
FBtr0070176,FBtr0070176_87,-1.25827789323359,0.736057776087989,-0.567023795822536,0.932917191950411,0.691254097411059,1.18832467649891,0.560765577983239,0.82151493099571,-4.01871821320404,0.21745396839657,-3.47997233445993,0.188340361866848,0.538745878744113,0.287677458761634,0.0611039152974794,0.213106457689064,-0.152508218666946,1.22265034128969,0.900732746655094,0.993634072832797
FBtr0070182,FBtr0070182_108,-4.95018621619083,1.88661856412596,-1.05243452098656,1.34979294635261,3.89775169520427,2.31975658303365,0.0929103031717871,0.286362547728714,-3.25878353427932,0.265060079662321,-2.13991679511037,0.299929375210867,1.11886673916895,0.400268005147772,0.00518525417531764,0.03135252740207,-2.77888495603531,2.3540359131655,0.237810602972317,0.806235946662245
FBtr0070182,FBtr0070182_126,-4.68713913752334,1.97368647892001,-2.37433226941234,1.63411496534681,2.31280686811099,2.56237585787918,0.366736896577758,0.669941682456163,-3.25878353427932,0.265060079662321,-2.13991679511037,0.299929375210867,1.11886673916895,0.400268005147772,0.00518525417531764,0.03135252740207,-1.19394012894204,2.59345031049122,0.645252488011728,0.97828918346029
FBtr0070184,FBtr0070184_19,-2.36526427572298,3.41293552093581,-4.49491878062905,2.98742623916909,-2.12965450490608,4.53572975435501,0.638691899938623,0.856458193157207,1.78256165242218,0.641180999012829,-0.567016865381794,1.24411991158593,-2.34957851780397,1.39962403090961,0.0932063943294447,0.286993065216109,-0.219924012897893,4.74676646070154,0.96304616677741,0.998908920690112
FBtr0070184,FBtr0070184_24,-0.780409606063702,4.38975681611279,-3.49498310691696,3.88359921996715,-2.71457350085326,5.86108418348842,0.643255341083297,0.856458193157207,1.78256165242218,0.641180999012829,-0.567016865381794,1.24411991158593,-2.34957851780397,1.39962403090961,0.0932063943294447,0.286993065216109,0.364994983049287,6.0258821125075,0.95170070089247,0.997806117878458
FBtr0070206,FBtr0070206_342,-3.7802081656154,2.40606477341763,-3.49498310691696,3.88359921996715,0.285225058698441,4.56853265230869,0.950218389095535,0.98285947879729,-3.92263455706578,1.16971224039988,-2.49301076624075,0.853954861815748,1.42962379082503,1.44826297037523,0.323578924370451,0.628781777588864,1.14439873212659,4.79259389334948,0.811272431646563,0.990420979938882
FBtr0070206,FBtr0070206_429,-2.78027479497146,3.10392227600223,-3.49498310691696,3.88359921996715,-0.7147083119455,4.97158690930696,0.88569110545835,0.95876346069219,-3.92263455706578,1.16971224039988,-2.49301076624075,0.853954861815748,1.42962379082503,1.44826297037523,0.323578924370451,0.628781777588864,2.14433210277053,5.17823734760704,0.678797476222597,0.980914822791223
FBtr0070206,FBtr0070206_493,-0.780409606063702,4.38975681611279,-3.49498310691696,3.88359921996715,-2.71457350085326,5.86108418348842,0.643255341083297,0.856458193157207,-3.92263455706578,1.16971224039988,-2.49301076624075,0.853954861815748,1.42962379082503,1.44826297037523,0.323578924370451,0.628781777588864,4.14419729167828,6.03736477590167,0.492445230142433,0.955670324464896
FBtr0070206,FBtr0070206_525,-2.36526427572298,3.41293552093581,-3.49498310691696,3.88359921996715,-1.12971883119398,5.17015200660434,0.827033437842628,0.936257474669213,-3.92263455706578,1.16971224039988,-2.49301076624075,0.853954861815748,1.42962379082503,1.44826297037523,0.323578924370451,0.628781777588864,2.55934262201901,5.36916542888696,0.633594139237415,0.977664776967867
FBtr0070206,FBtr0070206_542,-0.780409606063702,4.38975681611279,-3.49498310691696,3.88359921996715,-2.71457350085326,5.86108418348842,0.643255341083297,0.856458193157207,-3.92263455706578,1.16971224039988,-2.49301076624075,0.853954861815748,1.42962379082503,1.44826297037523,0.323578924370451,0.628781777588864,4.14419729167828,6.03736477590167,0.492445230142433,0.955670324464896
FBtr0070209,FBtr0070209_191,-6.95024329543041,1.46778565724286,-8.01860120414318,1.74383867629761,-1.06835790871277,2.27933500489929,0.639273551276349,0.856458193157207,-1.09610285681787,0.15380157396088,-0.964479594756397,0.164908210081892,0.131623262061475,0.225498651670597,0.559423065229347,0.820738918917884,1.19998117077425,2.2904623346531,0.600345679446977,0.976198457907768
FBtr0070209,FBtr0070209_247,1.34034220547448,0.549889572217419,-0.315486852650001,0.936260125776511,-1.65582905812448,1.08579996534928,0.127262747629819,0.355186849742168,-1.09610285681787,0.15380157396088,-0.964479594756397,0.164908210081892,0.131623262061475,0.225498651670597,0.559423065229347,0.820738918917884,1.78745232018595,1.10896853276266,0.107002162924,0.632906410486639
FBtr0070209,FBtr0070209_97,1.12170208750875,0.857192544873527,0.854428489466783,0.794972742745619,-0.267273598041963,1.1690854206153,0.819166080842787,0.936257474669213,-1.09610285681787,0.15380157396088,-0.964479594756397,0.164908210081892,0.131623262061475,0.225498651670597,0.559423065229347,0.820738918917884,0.398896860103438,1.19063443701268,0.737603339970093,0.986314978651504
FBtr0070235,FBtr0070235_141,-1.92266959300499,0.729723830106807,-3.05242135523981,1.16921974073429,-1.12975176223482,1.37824949495674,0.412386880597697,0.711711869078267,-1.26090457979985,0.0930958721160988,-0.442980539459927,0.0952025749667132,0.817924040339922,0.133155441816509,8.11683926757221e-10,2.48844607210164e-08,1.94767580257474,1.38466676208894,0.159545275640045,0.72075562741385
FBtr0070235,FBtr0070235_248,-3.06017228941655,0.555205985179635,-2.00937987379775,0.618524763568986,1.05079241561881,0.83115977352574,0.20614088298248,0.484267821312974,-1.26090457979985,0.0930958721160988,-0.442980539459927,0.0952025749667132,0.817924040339922,0.133155441816509,8.11683926757221e-10,2.48844607210164e-08,-0.232868375278883,0.841758243685626,0.782052556263226,0.990370317666086
FBtr0070235,FBtr0070235_272,-2.93761637535028,0.645331161180544,-2.1030728805316,0.666448392665883,0.834543494818686,0.927688400098637,0.36833602071893,0.671038591650861,-1.26090457979985,0.0930958721160988,-0.442980539459927,0.0952025749667132,0.817924040339922,0.133155441816509,8.11683926757221e-10,2.48844607210164e-08,-0.0166194544787637,0.937195891669889,0.985851718623037,0.999363573321384
FBtr0070253,FBtr0070253_53,-4.0100979458988,1.15993222859198,-1.51187248764246,0.991458223964263,2.49822545825634,1.52592011088154,0.101590185604224,0.304479268732704,-2.90130346165456,0.318859891384181,-3.02819798353889,0.512164828695053,-0.126894521884327,0.603311231526287,0.833410031053385,0.93945026762296,-2.62511998014067,1.64085850300338,0.109632877323078,0.640855744686508
FBtr0070259,FBtr0070259_271,-2.14505846461983,0.767975143957408,-2.50310811519848,0.577690725855871,-0.358049650578646,0.960995523650493,0.709459558989292,0.893214983066144,-1.12584245275932,0.118873594221481,-0.117587638755372,0.112113453912321,1.00825481400395,0.163402441693151,6.81269705246336e-10,2.10924559941641e-08,1.36630446458259,0.974788569089507,0.161022219792351,0.72208282776236
FBtr0070260,FBtr0070260_18,2.99786566136587,0.584819369927517,0.684504788540732,0.938295382795686,-2.31336087282514,1.10562738787447,0.036407104206741,0.146181149522987,0.10393847804783,0.137555312505919,1.21992594761351,0.161548660347325,1.11598746956568,0.21217783498428,1.44306476953439e-07,2.90878923379702e-06,3.42934834239082,1.1258025379598,0.00231802479044369,0.0758130460874523
FBtr0070260,FBtr0070260_242,-4.96703324061855,1.0196271816307,-1.05245247045148,0.699499248025749,3.91458077016707,1.23650264355106,0.00154630993120973,0.0115609840940003,0.10393847804783,0.137555312505919,1.21992594761351,0.161548660347325,1.11598746956568,0.21217783498428,1.44306476953439e-07,2.90878923379702e-06,-2.79859330060139,1.25457491652248,0.0257003189965753,0.320709217603149
FBtr0070260,FBtr0070260_46,2.77773973012775,0.640997721021795,0.684503364390312,1.30186547151082,-2.09323636573743,1.45111398045337,0.149160507315215,0.394674818717006,0.10393847804783,0.137555312505919,1.21992594761351,0.161548660347325,1.11598746956568,0.21217783498428,1.44306476953439e-07,2.90878923379702e-06,3.20922383530311,1.4665439706759,0.0286484684893734,0.335337862738771
FBtr0070270,FBtr0070270_124,-1.29191522493486,0.477868199902772,0.40697391664659,1.17460589214654,1.69888914158145,1.26809188087602,0.180336114068376,0.445984456953012,-0.727671499623904,0.137345690247061,0.564420209965754,0.13437563485798,1.29209170958966,0.192147469077599,1.76221271652664e-11,6.87075157024445e-10,-0.406797431991789,1.28256682797295,0.751111233531438,0.990006746369371
FBtr0070270,FBtr0070270_210,-1.14507417121988,0.497819916252984,-0.204461317214235,0.562120058233797,0.940612854005646,0.750868582967017,0.210315012596489,0.490203629538858,-0.727671499623904,0.137345690247061,0.564420209965754,0.13437563485798,1.29209170958966,0.192147469077599,1.76221271652664e-11,6.87075157024445e-10,0.351478855584012,0.775064048166229,0.65020053068096,0.978347063253418
FBtr0070270,FBtr0070270_246,-2.05652760222634,0.643264181067616,-0.521940255856694,0.707279360251117,1.53458734636965,0.956050678615846,0.108464802413162,0.318857757837326,-0.727671499623904,0.137345690247061,0.564420209965754,0.13437563485798,1.29209170958966,0.192147469077599,1.76221271652664e-11,6.87075157024445e-10,-0.242495636779989,0.975168472600887,0.803615665681502,0.990420979938882
FBtr0070270,FBtr0070270_264,-3.40378024497075,0.874279315263059,-1.35200761292025,0.832786563210354,2.0517726320505,1.20743437956709,0.0892658870190779,0.278018655782602,-0.727671499623904,0.137345690247061,0.564420209965754,0.13437563485798,1.29209170958966,0.192147469077599,1.76221271652664e-11,6.87075157024445e-10,-0.759680922460845,1.22262767465549,0.534368707683197,0.971079618518154
FBtr0070270,FBtr0070270_270,-3.36005875051677,0.879226933083695,-1.73051554871118,0.854803676351781,1.62954320180559,1.22626641679705,0.183892329830277,0.451617442874977,-0.727671499623904,0.137345690247061,0.564420209965754,0.13437563485798,1.29209170958966,0.192147469077599,1.76221271652664e-11,6.87075157024445e-10,-0.337451492215927,1.24122921929723,0.785722905750555,0.990420979938882
FBtr0070277,FBtr0070277_216,-3.58757583294301,2.52730565684676,-1.05242378302749,1.7483243495759,2.53515204991552,3.07309484306125,0.409399523609012,0.708732566462257,-1.53649583962034,0.544151220132774,-1.9699798416618,0.847082784706007,-0.43348400204146,1.00680176525335,0.66679162922827,0.872013288840617,-2.96863605195698,3.23381534861947,0.358619908143753,0.88463750941968
FBtr0070279,FBtr0070279_122,-3.10218124738683,2.8658014216433,-5.0798832343234,2.56326726337105,-1.97770198693658,3.8448871052038,0.606991983052648,0.847264467759676,-2.94465563335014,0.304628159929322,-2.83005742075767,0.351136928933421,0.114598212592473,0.464860687392168,0.805278465654614,0.930938887696674,2.09230019952905,3.87288681869806,0.589029425213307,0.976198457907768
